494,7,1198,104,155,432,1,-1,-1,-1
495,7,1191,102,160,440,1,-1,-1,-1
496,7,1168,107,173,461,1,-1,-1,-1
497,7,1153,114,181,479,1,-1,-1,-1
498,7,1146,114,186,490,1,-1,-1,-1
498,13,676,156,255,566,1,-1,-1,-1
499,7,1140,111,186,497,1,-1,-1,-1
499,13,615,159,253,573,1,-1,-1,-1
499,3,916,113,187,500,1,-1,-1,-1
500,7,1122,121,192,517,1,-1,-1,-1
500,13,552,171,252,583,1,-1,-1,-1
501,7,1109,132,198,538,1,-1,-1,-1
501,13,513,177,261,587,1,-1,-1,-1
502,7,1097,144,207,561,1,-1,-1,-1
503,7,1090,147,213,576,1,-1,-1,-1
504,7,1083,149,216,583,1,-1,-1,-1
505,7,1060,150,225,588,1,-1,-1,-1
506,7,1023,157,243,603,1,-1,-1,-1
507,7,1007,158,255,612,1,-1,-1,-1
508,7,972,164,250,621,1,-1,-1,-1
509,7,927,164,251,629,1,-1,-1,-1
510,7,881,171,257,643,1,-1,-1,-1
511,7,838,168,263,642,1,-1,-1,-1
512,7,802,176,263,632,1,-1,-1,-1
513,7,771,204,265,654,1,-1,-1,-1
516,13,6,372,228,480,1,-1,-1,-1
518,3,679,174,184,531,1,-1,-1,-1
518,7,539,216,281,685,1,-1,-1,-1
519,7,482,199,292,676,1,-1,-1,-1
520,7,435,200,287,677,1,-1,-1,-1
521,7,399,195,282,665,1,-1,-1,-1
522,7,378,197,285,650,1,-1,-1,-1
523,7,370,201,287,638,1,-1,-1,-1
524,7,329,196,278,616,1,-1,-1,-1
524,8,128,337,207,474,1,-1,-1,-1
525,8,158,310,199,465,1,-1,-1,-1
525,7,296,199,272,593,1,-1,-1,-1
526,8,172,294,195,457,1,-1,-1,-1
526,12,521,246,254,644,1,-1,-1,-1
527,12,520,248,250,637,1,-1,-1,-1
527,8,183,288,194,452,1,-1,-1,-1
528,12,521,252,248,631,1,-1,-1,-1
528,8,193,284,201,447,1,-1,-1,-1
529,12,519,255,248,627,1,-1,-1,-1
529,8,199,291,212,461,1,-1,-1,-1
530,12,516,262,250,624,1,-1,-1,-1
531,12,515,264,252,622,1,-1,-1,-1
531,11,71,307,238,558,1,-1,-1,-1
532,11,98,288,225,523,1,-1,-1,-1
532,12,502,265,256,618,1,-1,-1,-1
533,11,114,298,211,502,1,-1,-1,-1
533,12,495,266,260,616,1,-1,-1,-1
534,11,132,332,197,475,1,-1,-1,-1
534,12,489,266,263,614,1,-1,-1,-1
535,11,150,305,193,480,1,-1,-1,-1
535,12,464,273,262,616,1,-1,-1,-1
539,11,151,296,178,480,1,-1,-1,-1
540,11,139,319,178,473,1,-1,-1,-1
541,11,131,320,181,475,1,-1,-1,-1
542,11,125,306,183,481,1,-1,-1,-1
542,9,199,283,201,444,1,-1,-1,-1
543,11,120,297,179,484,1,-1,-1,-1
546,12,460,257,265,627,1,-1,-1,-1
547,12,469,254,264,630,1,-1,-1,-1
548,12,501,248,264,634,1,-1,-1,-1
549,12,546,239,259,637,1,-1,-1,-1
550,12,578,231,254,641,1,-1,-1,-1
550,3,367,234,231,561,1,-1,-1,-1
551,12,602,219,245,640,1,-1,-1,-1
551,9,229,234,205,474,1,-1,-1,-1
554,8,1046,138,195,523,1,-1,-1,-1
555,8,1080,128,185,511,1,-1,-1,-1
556,8,1101,119,178,491,1,-1,-1,-1
557,8,1119,116,170,475,1,-1,-1,-1
558,8,1134,118,165,465,1,-1,-1,-1
558,12,812,166,256,565,1,-1,-1,-1
559,8,1150,116,171,461,1,-1,-1,-1
559,12,847,164,248,561,1,-1,-1,-1
560,8,1167,108,172,447,1,-1,-1,-1
560,12,873,159,235,555,1,-1,-1,-1
561,8,1198,107,163,432,1,-1,-1,-1
561,12,888,155,224,552,1,-1,-1,-1
562,12,900,155,215,548,1,-1,-1,-1
563,12,911,156,206,543,1,-1,-1,-1
564,12,917,159,200,537,1,-1,-1,-1
568,12,862,165,235,615,1,-1,-1,-1
569,12,905,163,243,625,1,-1,-1,-1
570,8,1250,96,118,334,1,-1,-1,-1
570,12,939,159,246,632,1,-1,-1,-1
